id,title,genre,platform,score,release_date,monthly_clicks,description
game_0188,Dark Legends Simulator,Military,Xbox,0.818,2023-06-14,1507,"Dark Legends Simulator is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_0189,Royal Legends Simulator,Scary,Mobile,0.745,2023-03-25,2809,Royal Legends Simulator is a jump-scare driven horror romp through haunted locations on Roblox.
game_0190,Cosmic Legends Simulator,Simulation,Mobile,0.735,2024-02-15,17571,"Cosmic Legends Simulator is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_0191,Tiny Legends Simulator,Adventure,Xbox,0.729,2022-01-23,278,"Tiny Legends Simulator is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_0192,Giant Legends Simulator,Horror,PC,0.96,2022-05-03,601,Giant Legends Simulator is a tense horror escape where you survive what lurks in the dark on Roblox.
game_0193,Savage Legends Simulator,Strategy,Mobile,0.59,2025-07-30,1014,Savage Legends Simulator is a deep strategy title where planning and positioning win the day on Roblox.
game_0194,Frozen Legends Simulator,FPS,PC,0.802,2025-11-11,35674,Frozen Legends Simulator is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_0195,Burning Legends Simulator,RPG,Mobile,0.926,2022-07-27,643,"Burning Legends Simulator is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_0196,Golden Legends Simulator,Fighting,PlayStation,0.966,2025-12-16,88,"Golden Legends Simulator is a combat arena focused on combos, timing, and character mastery on Roblox."
game_0197,Shadow Legends Simulator,Racing,Mobile,0.617,2024-02-24,417,Shadow Legends Simulator is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_0198,Turbo Legends Simulator,Sports,Mobile,0.599,2022-05-31,4754,"Turbo Legends Simulator is a sports sim with team play, physics, and ranked seasons on Roblox."
game_0199,Hyper Legends Simulator,Tycoon,PC,0.812,2026-03-29,293,Hyper Legends Simulator is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_0200,Pixel Legends Simulator,Obby,Mobile,0.852,2023-06-21,1894,Pixel Legends Simulator is a platforming obstacle course testing precision and patience on Roblox.
game_0201,Mega Arena Simulator,Social,PC,0.58,2022-01-15,11395,"Mega Arena Simulator is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_0202,Ultra Arena Simulator,Sandbox,Mobile,0.697,2021-06-12,1254,Ultra Arena Simulator is a physics sandbox for building and tinkering with anything on Roblox.
game_0203,Epic Arena Simulator,Puzzle,PC,0.93,2025-08-01,16739,Epic Arena Simulator is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_0204,Super Arena Simulator,Survival,PC,0.759,2021-10-12,139,"Super Arena Simulator is a survival challenge against disasters, hunters, or the elements on Roblox."
game_0205,Mystic Arena Simulator,Tower Defense,PC,0.698,2025-04-04,86,Mystic Arena Simulator is a tower-defense battleground to place units and repel waves on Roblox.
game_0206,Neon Arena Simulator,Anime,PC,0.837,2020-08-16,3649,"Neon Arena Simulator is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_0207,Cyber Arena Simulator,Mystery,PC,0.638,2026-06-13,535,Cyber Arena Simulator is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_0208,Dark Arena Simulator,Comedy,PlayStation,0.691,2023-04-16,24626,Dark Arena Simulator is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_0209,Royal Arena Simulator,Military,PC,0.779,2022-04-09,2496,"Royal Arena Simulator is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_0210,Cosmic Arena Simulator,Scary,PC,0.581,2022-07-25,1782,Cosmic Arena Simulator is a jump-scare driven horror romp through haunted locations on Roblox.
game_0211,Tiny Arena Simulator,Simulation,Xbox,0.674,2021-11-07,1785,"Tiny Arena Simulator is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_0212,Giant Arena Simulator,Adventure,PC,0.588,2022-06-23,10674,"Giant Arena Simulator is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_0213,Savage Arena Simulator,Horror,Xbox,0.584,2020-08-28,197,Savage Arena Simulator is a tense horror escape where you survive what lurks in the dark on Roblox.
game_0214,Frozen Arena Simulator,Strategy,Xbox,0.583,2024-08-25,2609,Frozen Arena Simulator is a deep strategy title where planning and positioning win the day on Roblox.
game_0215,Burning Arena Simulator,FPS,Mobile,0.701,2022-08-13,1217,Burning Arena Simulator is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_0216,Golden Arena Simulator,RPG,PlayStation,0.613,2025-05-19,1751,"Golden Arena Simulator is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_0217,Shadow Arena Simulator,Fighting,PC,0.626,2025-09-09,3541,"Shadow Arena Simulator is a combat arena focused on combos, timing, and character mastery on Roblox."
game_0218,Turbo Arena Simulator,Racing,Xbox,0.843,2021-07-02,1026,Turbo Arena Simulator is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_0219,Hyper Arena Simulator,Sports,Xbox,0.74,2021-04-11,445,"Hyper Arena Simulator is a sports sim with team play, physics, and ranked seasons on Roblox."
game_0220,Pixel Arena Simulator,Tycoon,PC,0.582,2020-11-04,569,Pixel Arena Simulator is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_0221,Mega Battle Simulator,Obby,Mobile,0.583,2023-04-26,146,Mega Battle Simulator is a platforming obstacle course testing precision and patience on Roblox.
game_0222,Ultra Battle Simulator,Social,Xbox,0.715,2020-11-06,13809,"Ultra Battle Simulator is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_0223,Epic Battle Simulator,Sandbox,Mobile,0.766,2021-03-14,1397,Epic Battle Simulator is a physics sandbox for building and tinkering with anything on Roblox.
game_0224,Super Battle Simulator,Puzzle,PlayStation,0.972,2022-09-07,534,Super Battle Simulator is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_0225,Mystic Battle Simulator,Survival,PC,0.976,2021-08-16,1664,"Mystic Battle Simulator is a survival challenge against disasters, hunters, or the elements on Roblox."
game_0226,Neon Battle Simulator,Tower Defense,Mobile,0.717,2023-05-13,1761,Neon Battle Simulator is a tower-defense battleground to place units and repel waves on Roblox.
game_0227,Cyber Battle Simulator,Anime,Xbox,0.578,2022-10-13,1841,"Cyber Battle Simulator is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_0228,Dark Battle Simulator,Mystery,PC,0.693,2024-11-06,2173,Dark Battle Simulator is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_0229,Royal Battle Simulator,Comedy,Mobile,0.605,2022-02-20,241,Royal Battle Simulator is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_0230,Cosmic Battle Simulator,Military,Mobile,0.9,2022-11-07,82,"Cosmic Battle Simulator is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_0231,Tiny Battle Simulator,Scary,Mobile,0.59,2020-08-18,34771,Tiny Battle Simulator is a jump-scare driven horror romp through haunted locations on Roblox.
game_0232,Giant Battle Simulator,Simulation,Mobile,0.628,2023-01-26,1122,"Giant Battle Simulator is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_0233,Savage Battle Simulator,Adventure,PC,0.98,2023-12-30,11990,"Savage Battle Simulator is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_0234,Frozen Battle Simulator,Horror,PC,0.881,2020-11-03,77,Frozen Battle Simulator is a tense horror escape where you survive what lurks in the dark on Roblox.
game_0235,Burning Battle Simulator,Strategy,Xbox,0.807,2025-01-24,161,Burning Battle Simulator is a deep strategy title where planning and positioning win the day on Roblox.
game_0236,Golden Battle Simulator,FPS,PC,0.86,2024-09-04,63,Golden Battle Simulator is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_0237,Shadow Battle Simulator,RPG,PC,0.813,2021-07-21,290,"Shadow Battle Simulator is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_0238,Turbo Battle Simulator,Fighting,Mobile,0.683,2023-11-08,3031,"Turbo Battle Simulator is a combat arena focused on combos, timing, and character mastery on Roblox."
game_0239,Hyper Battle Simulator,Racing,Xbox,0.842,2022-05-30,654,Hyper Battle Simulator is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_0240,Pixel Battle Simulator,Sports,Mobile,0.766,2022-04-02,540,"Pixel Battle Simulator is a sports sim with team play, physics, and ranked seasons on Roblox."
game_0241,Mega Escape Simulator,Tycoon,PC,0.925,2024-12-25,344,Mega Escape Simulator is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_0242,Ultra Escape Simulator,Obby,PC,0.856,2025-05-20,1007,Ultra Escape Simulator is a platforming obstacle course testing precision and patience on Roblox.
game_0243,Epic Escape Simulator,Social,Mobile,0.613,2020-10-11,201,"Epic Escape Simulator is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_0244,Super Escape Simulator,Sandbox,PC,0.93,2021-06-23,5297,Super Escape Simulator is a physics sandbox for building and tinkering with anything on Roblox.
game_0245,Mystic Escape Simulator,Puzzle,PlayStation,0.651,2022-05-05,744,Mystic Escape Simulator is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_0246,Neon Escape Simulator,Survival,PlayStation,0.911,2025-06-04,770,"Neon Escape Simulator is a survival challenge against disasters, hunters, or the elements on Roblox."
game_0247,Cyber Escape Simulator,Tower Defense,Mobile,0.944,2023-04-26,2772,Cyber Escape Simulator is a tower-defense battleground to place units and repel waves on Roblox.
game_0248,Dark Escape Simulator,Anime,Mobile,0.743,2021-04-10,47508,"Dark Escape Simulator is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_0249,Royal Escape Simulator,Mystery,PC,0.786,2024-11-09,232,Royal Escape Simulator is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_0250,Cosmic Escape Simulator,Comedy,Mobile,0.652,2023-04-21,1194,Cosmic Escape Simulator is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_0251,Tiny Escape Simulator,Military,PC,0.577,2021-05-29,150,"Tiny Escape Simulator is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_0252,Giant Escape Simulator,Scary,Xbox,0.797,2020-10-03,1095,Giant Escape Simulator is a jump-scare driven horror romp through haunted locations on Roblox.
game_0253,Savage Escape Simulator,Simulation,Mobile,0.836,2024-06-07,427,"Savage Escape Simulator is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_0254,Frozen Escape Simulator,Adventure,PC,0.788,2020-11-03,1267,"Frozen Escape Simulator is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_0255,Burning Escape Simulator,Horror,PC,0.659,2022-05-07,875,Burning Escape Simulator is a tense horror escape where you survive what lurks in the dark on Roblox.
game_0256,Golden Escape Simulator,Strategy,PC,0.882,2025-05-16,3672,Golden Escape Simulator is a deep strategy title where planning and positioning win the day on Roblox.
game_0257,Shadow Escape Simulator,FPS,Mobile,0.9,2022-09-27,677,Shadow Escape Simulator is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_0258,Turbo Escape Simulator,RPG,PC,0.822,2021-03-02,4587,"Turbo Escape Simulator is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_0259,Hyper Escape Simulator,Fighting,Xbox,0.89,2026-01-16,930,"Hyper Escape Simulator is a combat arena focused on combos, timing, and character mastery on Roblox."
game_0260,Pixel Escape Simulator,Racing,Xbox,0.975,2022-01-25,526,Pixel Escape Simulator is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_0261,Mega Factory Simulator,Sports,Mobile,0.673,2024-05-23,70,"Mega Factory Simulator is a sports sim with team play, physics, and ranked seasons on Roblox."
game_0262,Ultra Factory Simulator,Tycoon,Xbox,0.932,2021-08-20,49,Ultra Factory Simulator is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_0263,Epic Factory Simulator,Obby,Mobile,0.763,2024-06-09,6412,Epic Factory Simulator is a platforming obstacle course testing precision and patience on Roblox.
game_0264,Super Factory Simulator,Social,Mobile,0.863,2025-08-10,12366,"Super Factory Simulator is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_0265,Mystic Factory Simulator,Sandbox,PC,0.688,2023-03-29,5339,Mystic Factory Simulator is a physics sandbox for building and tinkering with anything on Roblox.
game_0266,Neon Factory Simulator,Puzzle,PC,0.622,2021-10-03,2073,Neon Factory Simulator is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_0267,Cyber Factory Simulator,Survival,PC,0.814,2022-07-31,644,"Cyber Factory Simulator is a survival challenge against disasters, hunters, or the elements on Roblox."
game_0268,Dark Factory Simulator,Tower Defense,PC,0.582,2025-11-22,6876,Dark Factory Simulator is a tower-defense battleground to place units and repel waves on Roblox.
game_0269,Royal Factory Simulator,Anime,Mobile,0.96,2024-09-27,166,"Royal Factory Simulator is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_0270,Cosmic Factory Simulator,Mystery,PC,0.604,2026-02-22,4230,Cosmic Factory Simulator is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_0271,Tiny Factory Simulator,Comedy,PC,0.81,2026-03-04,2048,Tiny Factory Simulator is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_0272,Giant Factory Simulator,Military,Mobile,0.797,2025-09-03,7798,"Giant Factory Simulator is a military roleplay of service, vehicles, and squad tactics on Roblox."
